StationID,Latitude,Longitude,Title,TotalCapacity_kW,StationType,Bands
20272,51.41773,-0.28964,,3.7,Fast site,Slow (3–8kW)
20273,51.41768,-0.2978,,3.7,Fast site,Slow (3–8kW)
20274,51.417642,-0.225734,,3.7,Fast site,Slow (3–8kW)
20275,51.41751,-0.29517,,3.7,Fast site,Slow (3–8kW)
20276,51.41747,-0.18625,,3.7,Fast site,Slow (3–8kW)
20277,51.41747,-0.30292,,3.7,Fast site,Slow (3–8kW)
20278,51.41742,-0.16966,,3.7,Fast site,Slow (3–8kW)
20279,51.41736,-0.28969,,3.7,Fast site,Slow (3–8kW)
20280,51.41735,-0.18536,,3.7,Fast site,Slow (3–8kW)
20281,51.417302,-0.122493,,3.7,Fast site,Slow (3–8kW)
20282,51.41703,-0.20876,,3.7,Fast site,Slow (3–8kW)
20283,51.41682,-0.29698,,3.7,Fast site,Slow (3–8kW)
20284,51.41661,-0.29054,,3.7,Fast site,Slow (3–8kW)
20285,51.41615,-0.2877,,3.7,Fast site,Slow (3–8kW)
20286,51.41587,-0.21152,,3.7,Fast site,Slow (3–8kW)
20287,51.415753,-0.294085,,3.7,Fast site,Slow (3–8kW)
20288,51.41548,-0.2872,,3.7,Fast site,Slow (3–8kW)
20289,51.41497,-0.29372,,3.7,Fast site,Slow (3–8kW)
20290,51.41423,-0.29373,,3.7,Fast site,Slow (3–8kW)
20291,51.41402,-0.29683,,3.7,Fast site,Slow (3–8kW)
20292,51.413733,-0.128084,,3.7,Fast site,Slow (3–8kW)
20293,51.41367,-0.29327,,3.7,Fast site,Slow (3–8kW)
20294,51.41326,-0.29618,,3.7,Fast site,Slow (3–8kW)
20295,51.41296,-0.229,,3.7,Fast site,Slow (3–8kW)
20296,51.4118,-0.2878,,3.7,Fast site,Slow (3–8kW)
20297,51.41172,-0.23212,,3.7,Fast site,Slow (3–8kW)
20298,51.40974,-0.24615,,3.7,Fast site,Slow (3–8kW)
20299,51.4089,-0.22456,,3.7,Fast site,Slow (3–8kW)
20300,51.40855,-0.22888,,3.7,Fast site,Slow (3–8kW)
20301,51.40801,-0.22495,,3.7,Fast site,Slow (3–8kW)
20302,51.40783,-0.159538,,3.7,Fast site,Slow (3–8kW)
20303,51.40777,-0.2229,,3.7,Fast site,Slow (3–8kW)
20304,51.40702,-0.26421,,3.7,Fast site,Slow (3–8kW)
20305,51.40665,-0.13872,,3.7,Fast site,Slow (3–8kW)
20306,51.405921,-0.157422,,3.7,Fast site,Slow (3–8kW)
20307,51.405519,-0.26615,,3.7,Fast site,Slow (3–8kW)
20308,51.40488,-0.26309,,3.7,Fast site,Slow (3–8kW)
20309,51.40401,-0.2955,,3.7,Fast site,Slow (3–8kW)
20310,51.40372,-0.29501,,3.7,Fast site,Slow (3–8kW)
20311,51.40211,-0.29344,,3.7,Fast site,Slow (3–8kW)
20312,51.401704,-0.264181,,3.7,Fast site,Slow (3–8kW)
20313,51.40081,-0.19953,,3.7,Fast site,Slow (3–8kW)
20314,51.4007,-0.15006,,3.7,Fast site,Slow (3–8kW)
20315,51.40048,-0.29961,,3.7,Fast site,Slow (3–8kW)
20316,51.40045,-0.30548,,3.7,Fast site,Slow (3–8kW)
20317,51.3997,-0.30574,,3.7,Fast site,Slow (3–8kW)
20318,51.39946,-0.1396,,3.7,Fast site,Slow (3–8kW)
20319,51.398995,-0.189025,,3.7,Fast site,Slow (3–8kW)
20320,51.39878,-0.23617,,3.7,Fast site,Slow (3–8kW)
20321,51.39829,-0.144057,,3.7,Fast site,Slow (3–8kW)
20322,51.39801,-0.29455,,3.7,Fast site,Slow (3–8kW)
20323,51.397641,-0.303565,,3.7,Fast site,Slow (3–8kW)
20324,51.39748,-0.1894,,3.7,Fast site,Slow (3–8kW)
20325,51.397111,-0.260689,,3.7,Fast site,Slow (3–8kW)
20326,51.396768,-0.302275,,3.7,Fast site,Slow (3–8kW)
20327,51.396354,-0.30597,,3.7,Fast site,Slow (3–8kW)
20328,51.39608,-0.25898,,3.7,Fast site,Slow (3–8kW)
20329,51.39504,-0.31245,,3.7,Fast site,Slow (3–8kW)
20330,51.39458,-0.30956,,3.7,Fast site,Slow (3–8kW)
20331,51.39434,-0.21541,,3.7,Fast site,Slow (3–8kW)
20332,51.39396,-0.17713,,3.7,Fast site,Slow (3–8kW)
20333,51.39,-0.29588,,3.7,Fast site,Slow (3–8kW)
20334,51.38988,-0.29163,,3.7,Fast site,Slow (3–8kW)
20335,51.389007,-0.30972,,3.7,Fast site,Slow (3–8kW)
20336,51.38586,-0.291727,,3.7,Fast site,Slow (3–8kW)
20337,51.3852,-0.25492,,3.7,Fast site,Slow (3–8kW)
20338,51.38245,-0.28965,,3.7,Fast site,Slow (3–8kW)
20339,51.38046,-0.29263,,3.7,Fast site,Slow (3–8kW)
20340,51.380239,-0.297297,,3.7,Fast site,Slow (3–8kW)
20341,51.379896,-0.294708,,3.7,Fast site,Slow (3–8kW)
20342,51.379206,-0.298585,,3.7,Fast site,Slow (3–8kW)
20343,51.378975,-0.295044,,3.7,Fast site,Slow (3–8kW)
20344,51.378598,-0.276637,,3.7,Fast site,Slow (3–8kW)
20345,51.377431,-0.301424,,3.7,Fast site,Slow (3–8kW)
20346,51.36676,-0.31207,,3.7,Fast site,Slow (3–8kW)
20347,51.36545,-0.31166,,3.7,Fast site,Slow (3–8kW)
20348,51.365412,-0.311637,,3.7,Fast site,Slow (3–8kW)
20349,50.852442,-1.087381,,3.7,Fast site,Slow (3–8kW)
20350,50.819539,-1.070596,,3.7,Fast site,Slow (3–8kW)
20351,50.817787,-1.084432,,3.7,Fast site,Slow (3–8kW)
20352,50.80752,-1.05801,,3.7,Fast site,Slow (3–8kW)
20353,50.806247,-1.051564,,3.7,Fast site,Slow (3–8kW)
20354,50.805593,-1.061259,,3.7,Fast site,Slow (3–8kW)
20355,50.800236,-1.074868,,3.7,Fast site,Slow (3–8kW)
20356,50.794202,-1.0532,,3.7,Fast site,Slow (3–8kW)
20357,50.79315,-1.077145,,3.7,Fast site,Slow (3–8kW)
20358,50.793091,-1.065314,,3.7,Fast site,Slow (3–8kW)
20359,50.792555,-1.072296,,3.7,Fast site,Slow (3–8kW)
20360,50.790768,-1.091822,,3.7,Fast site,Slow (3–8kW)
20361,50.790076,-1.079947,,3.7,Fast site,Slow (3–8kW)
20362,50.787763,-1.087334,,3.7,Fast site,Slow (3–8kW)
20363,50.785294,-1.075958,,3.7,Fast site,Slow (3–8kW)
20364,50.78439,-1.067607,,3.7,Fast site,Slow (3–8kW)
20365,50.783681,-1.092044,,3.7,Fast site,Slow (3–8kW)
20366,50.781383,-1.076257,,3.7,Fast site,Slow (3–8kW)
20367,53.05084160841136,-1.143707071052063,,3.7,Fast site,Slow (3–8kW)
20368,52.25131,0.706168,,3.7,Fast site,Slow (3–8kW)
20369,52.248295,0.724792,,3.7,Fast site,Slow (3–8kW)
20370,51.526536,-0.166144,,3.7,Fast site,Slow (3–8kW)
20371,51.526189,-0.21019,,3.7,Fast site,Slow (3–8kW)
20372,51.524622,-0.211285,,3.7,Fast site,Slow (3–8kW)
20373,51.524267,-0.222968,,3.7,Fast site,Slow (3–8kW)
20374,51.524182,-0.224872,,3.7,Fast site,Slow (3–8kW)
20375,51.524022,-0.222328,,3.7,Fast site,Slow (3–8kW)
20376,51.523651,-0.187735,,3.7,Fast site,Slow (3–8kW)
20377,51.522368,-0.153284,,3.7,Fast site,Slow (3–8kW)
20378,51.520152,-0.22542,,3.7,Fast site,Slow (3–8kW)
20379,51.518793,-0.208326,,3.7,Fast site,Slow (3–8kW)
20380,51.517942,-0.226011,,3.7,Fast site,Slow (3–8kW)
20381,51.517481,-0.225819,,3.7,Fast site,Slow (3–8kW)
20382,51.516973,-0.225514,,3.7,Fast site,Slow (3–8kW)
20383,51.512921,-0.2316,,3.7,Fast site,Slow (3–8kW)
20384,51.512727,-0.230105,,3.7,Fast site,Slow (3–8kW)
20385,51.511493,-0.231473,,3.7,Fast site,Slow (3–8kW)
20386,51.511171,-0.230289,,3.7,Fast site,Slow (3–8kW)
20387,51.511158,-0.233364,,3.7,Fast site,Slow (3–8kW)
20388,51.510956,-0.206993,,3.7,Fast site,Slow (3–8kW)
20389,51.509471,-0.239346,,3.7,Fast site,Slow (3–8kW)
20390,51.509188,-0.229653,,3.7,Fast site,Slow (3–8kW)
20391,51.50908,-0.229026,,3.7,Fast site,Slow (3–8kW)
20392,51.50897,-0.238363,,3.7,Fast site,Slow (3–8kW)
20393,51.508651,-0.244075,,3.7,Fast site,Slow (3–8kW)
20394,51.50792,-0.228463,,3.7,Fast site,Slow (3–8kW)
20395,51.506363,-0.228241,,3.7,Fast site,Slow (3–8kW)
20396,51.505906,-0.192279,,3.7,Fast site,Slow (3–8kW)
20397,51.505516,-0.225327,,3.7,Fast site,Slow (3–8kW)
20398,51.504791,-0.196199,,3.7,Fast site,Slow (3–8kW)
20399,51.504335,-0.198029,,3.7,Fast site,Slow (3–8kW)
20400,51.500701,-0.214671,,3.7,Fast site,Slow (3–8kW)
20401,51.500544,-0.133597,,3.7,Fast site,Slow (3–8kW)
20402,51.500537,-0.214393,,3.7,Fast site,Slow (3–8kW)
20403,51.499137,-0.170739,,3.7,Fast site,Slow (3–8kW)
20404,51.499127,-0.231976,,3.7,Fast site,Slow (3–8kW)
20405,51.499025,-0.169561,,3.7,Fast site,Slow (3–8kW)
20406,51.498628,-0.1691,,3.7,Fast site,Slow (3–8kW)
20407,51.49808,-0.211519,,3.7,Fast site,Slow (3–8kW)
20408,51.496634,-0.195358,,3.7,Fast site,Slow (3–8kW)
20409,51.496085,-0.26167,,3.7,Fast site,Slow (3–8kW)
20410,51.494806,-0.16434,,3.7,Fast site,Slow (3–8kW)
20411,51.49428,-0.164183,,3.7,Fast site,Slow (3–8kW)
20412,51.49312,-0.133628,,3.7,Fast site,Slow (3–8kW)
20413,51.492564,-0.155391,,3.7,Fast site,Slow (3–8kW)
20414,51.492506,-0.132449,,3.7,Fast site,Slow (3–8kW)
20415,51.49162,-0.237808,,3.7,Fast site,Slow (3–8kW)
20416,51.490628,-0.236214,,3.7,Fast site,Slow (3–8kW)
20417,51.489769,-0.211185,,3.7,Fast site,Slow (3–8kW)
20418,51.489103,-0.18488,,3.7,Fast site,Slow (3–8kW)
20419,51.488146,-0.187483,,3.7,Fast site,Slow (3–8kW)
20420,51.488053,-0.195483,,3.7,Fast site,Slow (3–8kW)
20421,51.487113,-0.189409,,3.7,Fast site,Slow (3–8kW)
20422,51.486122,-0.13973,,3.7,Fast site,Slow (3–8kW)
20423,51.485959,-0.141511,,3.7,Fast site,Slow (3–8kW)
20424,51.485319,-0.205348,,3.7,Fast site,Slow (3–8kW)
20425,51.485274,-0.213845,,3.7,Fast site,Slow (3–8kW)
20426,51.484741,-0.205192,,3.7,Fast site,Slow (3–8kW)
20427,51.48467,-0.210906,,3.7,Fast site,Slow (3–8kW)
20428,51.484455,-0.210489,,3.7,Fast site,Slow (3–8kW)
20429,51.483722,-0.210233,,3.7,Fast site,Slow (3–8kW)
20430,51.483163,-0.174504,,3.7,Fast site,Slow (3–8kW)
20431,51.480168,-0.205144,,3.7,Fast site,Slow (3–8kW)
20432,51.477182,-0.213654,,3.7,Fast site,Slow (3–8kW)
20433,51.476329,-0.212959,,3.7,Fast site,Slow (3–8kW)
20434,51.476278,-0.204216,,3.7,Fast site,Slow (3–8kW)
20435,51.476185,-0.214358,,3.7,Fast site,Slow (3–8kW)
20436,51.475492,-0.208851,,3.7,Fast site,Slow (3–8kW)
20437,51.474472,-0.204233,,3.7,Fast site,Slow (3–8kW)
20438,51.474154,-0.204764,,3.7,Fast site,Slow (3–8kW)
20439,51.473759,-0.205294,,3.7,Fast site,Slow (3–8kW)
20440,51.472035,-0.206646,,3.7,Fast site,Slow (3–8kW)
20441,51.471461,-0.188381,,3.7,Fast site,Slow (3–8kW)
20442,51.470795,-0.188824,,3.7,Fast site,Slow (3–8kW)
20443,51.470433,-0.193236,,3.7,Fast site,Slow (3–8kW)
20444,51.470253,-0.19086,,3.7,Fast site,Slow (3–8kW)
20445,51.46987,-0.187683,,3.7,Fast site,Slow (3–8kW)
20446,51.469732,-0.192431,,3.7,Fast site,Slow (3–8kW)
20447,51.468134,-0.197259,,3.7,Fast site,Slow (3–8kW)
20448,51.0703,-1.3141,,3.7,Fast site,Slow (3–8kW)
20449,51.0701,-1.3107,,3.7,Fast site,Slow (3–8kW)
20450,51.0685,-1.3127,,3.7,Fast site,Slow (3–8kW)
20451,51.0663,-1.3138,,3.7,Fast site,Slow (3–8kW)
20452,50.9737,-1.3559,,3.7,Fast site,Slow (3–8kW)
20453,50.9728,-1.3518,,3.7,Fast site,Slow (3–8kW)
20454,50.9714,-1.3555,,3.7,Fast site,Slow (3–8kW)
20455,50.9687,-1.3563,,3.7,Fast site,Slow (3–8kW)
20456,50.9671,-1.3588,,3.7,Fast site,Slow (3–8kW)
20457,50.9652,-1.3542,,3.7,Fast site,Slow (3–8kW)
20458,50.9645,-1.3581,,3.7,Fast site,Slow (3–8kW)
20459,50.9628,-1.3535,,3.7,Fast site,Slow (3–8kW)
20460,50.9627,-1.3586,,3.7,Fast site,Slow (3–8kW)
20461,50.9617,-1.3562,,3.7,Fast site,Slow (3–8kW)
20462,50.9592,-1.3571,,3.7,Fast site,Slow (3–8kW)
20463,51.44207,-0.144776,,3.7,Fast site,Slow (3–8kW)
20464,51.44218,-0.1454,,3.7,Fast site,Slow (3–8kW)
20465,51.444736,-0.148506,,3.7,Fast site,Slow (3–8kW)
20466,51.462148,-0.152578,,3.7,Fast site,Slow (3–8kW)
20467,51.46423,-0.15313,,3.7,Fast site,Slow (3–8kW)
20468,51.461802,-0.153306,,3.7,Fast site,Slow (3–8kW)
20469,51.463705,-0.1534,,3.7,Fast site,Slow (3–8kW)
20470,51.461692,-0.153759,,3.7,Fast site,Slow (3–8kW)
20471,51.544674,-0.156934,,3.7,Fast site,Slow (3–8kW)
20472,51.461759,-0.157168,,3.7,Fast site,Slow (3–8kW)
20473,51.545778,-0.157201,,3.7,Fast site,Slow (3–8kW)
20474,51.463994,-0.157445,,3.7,Fast site,Slow (3–8kW)
20475,51.441991,-0.157714,,3.7,Fast site,Slow (3–8kW)
20476,51.464331,-0.158239,,3.7,Fast site,Slow (3–8kW)
20477,51.462384,-0.15836,,3.7,Fast site,Slow (3–8kW)
20478,51.464542,-0.159013,,3.7,Fast site,Slow (3–8kW)
20479,51.462552,-0.159079,,3.7,Fast site,Slow (3–8kW)
20480,51.462616,-0.1592,,3.7,Fast site,Slow (3–8kW)
20481,51.462108,-0.159752,,3.7,Fast site,Slow (3–8kW)
20482,51.46857,-0.159901,,3.7,Fast site,Slow (3–8kW)
20483,51.468455,-0.160142,,3.7,Fast site,Slow (3–8kW)
20484,51.463754,-0.160485,,3.7,Fast site,Slow (3–8kW)
20485,51.555526,-0.160488,,3.7,Fast site,Slow (3–8kW)
20486,51.464208,-0.160699,,3.7,Fast site,Slow (3–8kW)
20487,51.473831,-0.164577,,3.7,Fast site,Slow (3–8kW)
20488,51.473743,-0.17013,,3.7,Fast site,Slow (3–8kW)
20489,51.453232,-0.183341,,3.7,Fast site,Slow (3–8kW)
20490,51.455322,-0.186171,,3.7,Fast site,Slow (3–8kW)
20491,51.455114,-0.186754,,3.7,Fast site,Slow (3–8kW)
20492,51.458443,-0.198211,,3.7,Fast site,Slow (3–8kW)
20493,51.447487,-0.202688,,3.7,Fast site,Slow (3–8kW)
20494,51.458205,-0.203009,,3.7,Fast site,Slow (3–8kW)
20495,51.460705,-0.207464,,3.7,Fast site,Slow (3–8kW)
20496,51.441536,-0.207797,,3.7,Fast site,Slow (3–8kW)
20497,51.461792,-0.213144,,3.7,Fast site,Slow (3–8kW)
20498,51.463106,-0.214863,,3.7,Fast site,Slow (3–8kW)
20499,51.46497,-0.22821,,3.7,Fast site,Slow (3–8kW)
20500,51.46482,-0.23525,,3.7,Fast site,Slow (3–8kW)
20501,51.47185,-0.23781,,3.7,Fast site,Slow (3–8kW)
20502,51.48052,-0.23871,,3.7,Fast site,Slow (3–8kW)
20503,51.47277,-0.24003,,3.7,Fast site,Slow (3–8kW)
20504,51.4802,-0.24021,,3.7,Fast site,Slow (3–8kW)
20505,51.47585,-0.24405,,3.7,Fast site,Slow (3–8kW)
20506,51.46983,-0.24568,,3.7,Fast site,Slow (3–8kW)
20507,51.46682,-0.25135,,3.7,Fast site,Slow (3–8kW)
20508,51.46996,-0.25525,,3.7,Fast site,Slow (3–8kW)
20509,51.46936,-0.25754,,3.7,Fast site,Slow (3–8kW)
20510,51.46689,-0.26315,,3.7,Fast site,Slow (3–8kW)
20511,51.46552,-0.27427,,3.7,Fast site,Slow (3–8kW)
20512,51.46759,-0.27516,,3.7,Fast site,Slow (3–8kW)
20513,51.4682,-0.2863,,3.7,Fast site,Slow (3–8kW)
20514,51.47084,-0.289,,3.7,Fast site,Slow (3–8kW)
20515,51.46776,-0.29317,,3.7,Fast site,Slow (3–8kW)
20516,51.46495,-0.29608,,3.7,Fast site,Slow (3–8kW)
20517,51.44191,-0.30484,,3.7,Fast site,Slow (3–8kW)
20518,51.44248,-0.30697,,3.7,Fast site,Slow (3–8kW)
20519,51.45517,-0.30758,,3.7,Fast site,Slow (3–8kW)
20520,51.45452,-0.31333,,3.7,Fast site,Slow (3–8kW)
20521,51.42701,-0.31361,,3.7,Fast site,Slow (3–8kW)
20522,51.4309,-0.31534,,3.7,Fast site,Slow (3–8kW)
20523,51.42564,-0.31536,,3.7,Fast site,Slow (3–8kW)
20524,51.41845,-0.31979,,3.7,Fast site,Slow (3–8kW)
20525,51.46052,-0.32486,,3.7,Fast site,Slow (3–8kW)
20526,51.45358,-0.32509,,3.7,Fast site,Slow (3–8kW)
20527,51.4603,-0.32595,,3.7,Fast site,Slow (3–8kW)
20528,51.44265,-0.33636,,3.7,Fast site,Slow (3–8kW)
20529,51.43153,-0.34413,,3.7,Fast site,Slow (3–8kW)
20530,51.44659,-0.34445,,3.7,Fast site,Slow (3–8kW)
20531,51.4291,-0.34453,,3.7,Fast site,Slow (3–8kW)
20532,51.43157,-0.34457,,3.7,Fast site,Slow (3–8kW)
20533,51.42685,-0.34555,,3.7,Fast site,Slow (3–8kW)
20534,51.42947,-0.34828,,3.7,Fast site,Slow (3–8kW)
20535,51.42785,-0.35174,,3.7,Fast site,Slow (3–8kW)
20536,51.45548,-0.35738,,3.7,Fast site,Slow (3–8kW)
20537,51.42144,-0.37771,,3.7,Fast site,Slow (3–8kW)
20538,51.41855565973373,-1.5144986020649185,,3.7,Fast site,Slow (3–8kW)
20539,51.41848259575565,-1.5138593367705653,,3.7,Fast site,Slow (3–8kW)
20540,51.621952,0.007284,,3.7,Fast site,Slow (3–8kW)
20541,51.539348,-0.178497,,3.7,Fast site,Slow (3–8kW)
20542,51.539209,-0.177194,,3.7,Fast site,Slow (3–8kW)
20543,51.538947,-0.17746,,3.7,Fast site,Slow (3–8kW)
20544,51.538436,-0.177595,,3.7,Fast site,Slow (3–8kW)
20545,51.537118,-0.184226,,3.7,Fast site,Slow (3–8kW)
20546,51.536485,-0.177707,,3.7,Fast site,Slow (3–8kW)
20547,51.535776,-0.178692,,3.7,Fast site,Slow (3–8kW)
20548,51.535549,-0.1752,,3.7,Fast site,Slow (3–8kW)
20549,51.535235,-0.18401,,3.7,Fast site,Slow (3–8kW)
20550,51.535122,-0.176292,,3.7,Fast site,Slow (3–8kW)
20551,51.535011,-0.179583,,3.7,Fast site,Slow (3–8kW)
20552,51.534622,-0.185216,,3.7,Fast site,Slow (3–8kW)
20553,51.533114,-0.16881,,3.7,Fast site,Slow (3–8kW)
20554,51.533072,-0.176365,,3.7,Fast site,Slow (3–8kW)
20555,51.533024,-0.16683,,3.7,Fast site,Slow (3–8kW)
20556,51.532464,-0.168252,,3.7,Fast site,Slow (3–8kW)
20557,51.532411,-0.176531,,3.7,Fast site,Slow (3–8kW)
20558,51.532395,-0.166293,,3.7,Fast site,Slow (3–8kW)
20559,51.532218,-0.17682,,3.7,Fast site,Slow (3–8kW)
20560,51.531943,-0.168918,,3.7,Fast site,Slow (3–8kW)
20561,51.531625,-0.168536,,3.7,Fast site,Slow (3–8kW)
20562,51.531374,-0.16817,,3.7,Fast site,Slow (3–8kW)
20563,51.529952,-0.202795,,3.7,Fast site,Slow (3–8kW)
20564,51.529549,-0.199394,,3.7,Fast site,Slow (3–8kW)
20565,51.529302,-0.198983,,3.7,Fast site,Slow (3–8kW)
20566,51.528183,-0.191487,,3.7,Fast site,Slow (3–8kW)
20567,51.52769,-0.171306,,3.7,Fast site,Slow (3–8kW)
20568,51.524148,-0.197645,,3.7,Fast site,Slow (3–8kW)
20569,51.522353,-0.174438,,3.7,Fast site,Slow (3–8kW)
20570,51.521832,-0.188726,,3.7,Fast site,Slow (3–8kW)
20571,51.521749,-0.190294,,3.7,Fast site,Slow (3–8kW)
20572,51.521294,-0.1657,,3.7,Fast site,Slow (3–8kW)
20573,51.521293,-0.190723,,3.7,Fast site,Slow (3–8kW)
20574,51.520988,-0.195104,,3.7,Fast site,Slow (3–8kW)
20575,51.520852,-0.182476,,3.7,Fast site,Slow (3–8kW)
20576,51.520825,-0.174593,,3.7,Fast site,Slow (3–8kW)
20577,51.520643,-0.185255,,3.7,Fast site,Slow (3–8kW)
20578,51.5181,-0.17164,,3.7,Fast site,Slow (3–8kW)
20579,51.517347,-0.181788,,3.7,Fast site,Slow (3–8kW)
20580,51.517273,-0.170639,,3.7,Fast site,Slow (3–8kW)
20581,51.51685,-0.171581,,3.7,Fast site,Slow (3–8kW)
20582,51.51677,-0.180927,,3.7,Fast site,Slow (3–8kW)
20583,51.514834,-0.179797,,3.7,Fast site,Slow (3–8kW)
20584,51.512844,-0.143349,,3.7,Fast site,Slow (3–8kW)
20585,51.51102,-0.192002,,3.7,Fast site,Slow (3–8kW)
20586,51.501263,-0.170075,,3.7,Fast site,Slow (3–8kW)
20587,51.4909,-0.12871,,3.7,Fast site,Slow (3–8kW)
20588,51.486555,-0.145418,,3.7,Fast site,Slow (3–8kW)
20589,50.845,-0.132,,3.7,Fast site,Slow (3–8kW)
20590,50.844942,-0.164675,,3.7,Fast site,Slow (3–8kW)
20591,50.844654,-0.107962,,3.7,Fast site,Slow (3–8kW)
20592,50.836113,-0.186905,,3.7,Fast site,Slow (3–8kW)
20593,50.834594,-0.137463,,3.7,Fast site,Slow (3–8kW)
20594,50.832166,-0.115553,,3.7,Fast site,Slow (3–8kW)
20595,50.831911,-0.209523,,3.7,Fast site,Slow (3–8kW)
20596,50.829849,-0.207249,,3.7,Fast site,Slow (3–8kW)
20597,50.829694,-0.131073,,3.7,Fast site,Slow (3–8kW)
20598,50.82939,-0.205812,,3.7,Fast site,Slow (3–8kW)
20599,50.828,-0.167,,3.7,Fast site,Slow (3–8kW)
20600,50.827155,-0.186876,,3.7,Fast site,Slow (3–8kW)
20601,50.827,-0.164,,3.7,Fast site,Slow (3–8kW)
20602,50.820425,-0.120138,,3.7,Fast site,Slow (3–8kW)
20603,51.522851,-0.113537,,3.7,Fast site,Slow (3–8kW)
20604,51.524426,-0.115426,,3.7,Fast site,Slow (3–8kW)
20605,51.522196,-0.119192,,3.7,Fast site,Slow (3–8kW)
20606,51.515614,-0.120802,,3.7,Fast site,Slow (3–8kW)
20607,51.517947,-0.121831,,3.7,Fast site,Slow (3–8kW)
20608,51.518054,-0.12494,,3.7,Fast site,Slow (3–8kW)
20609,51.522762,-0.127384,,3.7,Fast site,Slow (3–8kW)
20610,51.545326,-0.128484,,3.7,Fast site,Slow (3–8kW)
20611,51.529944,-0.128982,,3.7,Fast site,Slow (3–8kW)
20612,51.544275,-0.129843,,3.7,Fast site,Slow (3–8kW)
20613,51.525514,-0.130188,,3.7,Fast site,Slow (3–8kW)
20614,51.544928,-0.131178,,3.7,Fast site,Slow (3–8kW)
20615,51.529281,-0.131312,,3.7,Fast site,Slow (3–8kW)
20616,51.52082,-0.13177,,3.7,Fast site,Slow (3–8kW)
20617,51.54462,-0.13278,,3.7,Fast site,Slow (3–8kW)
20618,51.521479,-0.133093,,3.7,Fast site,Slow (3–8kW)
20619,51.543111,-0.1341,,3.7,Fast site,Slow (3–8kW)
20620,51.551818,-0.134145,,3.7,Fast site,Slow (3–8kW)
20621,51.542861,-0.134956,,3.7,Fast site,Slow (3–8kW)
20622,51.553371,-0.13543,,3.7,Fast site,Slow (3–8kW)
20623,51.54563,-0.135835,,3.7,Fast site,Slow (3–8kW)
20624,51.547826,-0.1375,,3.7,Fast site,Slow (3–8kW)
20625,51.546512,-0.137781,,3.7,Fast site,Slow (3–8kW)
20626,51.549425,-0.138211,,3.7,Fast site,Slow (3–8kW)
20627,51.523222,-0.138459,,3.7,Fast site,Slow (3–8kW)
20628,51.544724,-0.138674,,3.7,Fast site,Slow (3–8kW)
20629,51.544858,-0.138982,,3.7,Fast site,Slow (3–8kW)
20630,51.522974,-0.139037,,3.7,Fast site,Slow (3–8kW)
20631,51.547211,-0.139125,,3.7,Fast site,Slow (3–8kW)
20632,51.523643,-0.140151,,3.7,Fast site,Slow (3–8kW)
20633,51.543797,-0.141023,,3.7,Fast site,Slow (3–8kW)
20634,51.557776,-0.141268,,3.7,Fast site,Slow (3–8kW)
20635,51.533607,-0.141407,,3.7,Fast site,Slow (3–8kW)
20636,51.52357,-0.141419,,3.7,Fast site,Slow (3–8kW)
20637,51.558289,-0.141482,,3.7,Fast site,Slow (3–8kW)
20638,51.535019,-0.141875,,3.7,Fast site,Slow (3–8kW)
20639,51.531195,-0.141883,,3.7,Fast site,Slow (3–8kW)
20640,51.554588,-0.141935,,3.7,Fast site,Slow (3–8kW)
20641,51.559158,-0.143461,,3.7,Fast site,Slow (3–8kW)
20642,51.535056,-0.143487,,3.7,Fast site,Slow (3–8kW)
20643,51.55985,-0.143491,,3.7,Fast site,Slow (3–8kW)
20644,51.564233,-0.143575,,3.7,Fast site,Slow (3–8kW)
20645,51.554435,-0.143679,,3.7,Fast site,Slow (3–8kW)
20646,51.544398,-0.143976,,3.7,Fast site,Slow (3–8kW)
20647,51.557919,-0.144077,,3.7,Fast site,Slow (3–8kW)
20648,51.543245,-0.144122,,3.7,Fast site,Slow (3–8kW)
20649,51.548284,-0.144198,,3.7,Fast site,Slow (3–8kW)
20650,51.535871,-0.144386,,3.7,Fast site,Slow (3–8kW)
20651,51.561609,-0.144601,,3.7,Fast site,Slow (3–8kW)
20652,51.558514,-0.144782,,3.7,Fast site,Slow (3–8kW)
20653,51.538518,-0.145542,,3.7,Fast site,Slow (3–8kW)
20654,51.542474,-0.146061,,3.7,Fast site,Slow (3–8kW)
20655,51.559611,-0.146469,,3.7,Fast site,Slow (3–8kW)
20656,51.561956,-0.146585,,3.7,Fast site,Slow (3–8kW)
20657,51.559982,-0.147122,,3.7,Fast site,Slow (3–8kW)
20658,51.540094,-0.147201,,3.7,Fast site,Slow (3–8kW)
20659,51.543438,-0.147515,,3.7,Fast site,Slow (3–8kW)
20660,51.561548,-0.147536,,3.7,Fast site,Slow (3–8kW)
20661,51.539739,-0.147833,,3.7,Fast site,Slow (3–8kW)
20662,51.548133,-0.148875,,3.7,Fast site,Slow (3–8kW)
20663,51.569563,-0.150861,,3.7,Fast site,Slow (3–8kW)
20664,51.543785,-0.151236,,3.7,Fast site,Slow (3–8kW)
20665,51.554263,-0.153426,,3.7,Fast site,Slow (3–8kW)
20666,51.53749,-0.153773,,3.7,Fast site,Slow (3–8kW)
20667,51.550217,-0.154014,,3.7,Fast site,Slow (3–8kW)
20668,51.542762,-0.155952,,3.7,Fast site,Slow (3–8kW)
20669,51.540397,-0.156851,,3.7,Fast site,Slow (3–8kW)
